source,transaction,city,page,title,price_text,price_dh,surface_m2,price_m2,rooms,bedrooms,bathrooms,location,url,raw_text
mubawab,vente,Casablanca,1,Vend appartement à Oulfa. Surface de 144 m². Four,1 400 000 DH,1400000.0,144.0,9722.22,4.0,3.0,1.0,Oulfa,https://www.mubawab.ma/fr/a/8322597/vend-appartement-%C3%A0-oulfa-surface-de-144-m%C2%B2-four,"1 400 000 DH Vend appartement à Oulfa. Surface de 144 m². Four Oulfa, Casablanca 144 m² 4 Pièces 3 Chambres 1 Salle de bain Four Appartement idéal à la vente. a 5 min du cru Prix 1 300 000 DH. 2 chambres, 1 salle de bains, 131 m². 4 pièces lumineuses. 2ème étage. Moins de 30 ans. Un appartement par étage. Cet appartement est en vente à Oulfa, Casablanca Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,1,Appartement 126 m² avec parking titré Centre Casa,1 690 000 DH,1690000.0,126.0,13412.7,4.0,3.0,2.0,,https://www.mubawab.ma/fr/a/8319594/appartement-126-m%C2%B2-avec-parking-titr%C3%A9-centre-casa,"1 690 000 DH Appartement 126 m² avec parking titré Centre Casa Foncière, Casablanca 126 m² 4 Pièces 3 Chambres 2 Salles de bains Garage Ascenseur Concierge Chambre rangement Façade extérieure Salon européen Sécurité Double vitrage Cuisine équipée Appartement neuf situé en plein centre de Casablanca, rue Mohamed Laaroussi, derrière Lydec Mohamed Diouri, derb omar Emplacement stratégique : À 3 min du rond-point Chimicolor Proche de 3 lignes de tramway À proximité des gares Casa Voyageurs et Casa Port Accès rapide à toutes commodités Caractéristiques : Superficie : 126 m² (dont 12 m² de parking titré) 3 chambres Salon spacieux 2 salles de bain (dont une suite parentale) Sol en marbre Dou... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Magnifique villa à vendre à Ain Diab Extension,5 400 000 DH,5400000.0,278.0,19424.46,5.0,,,vendre à Ain Diab Extension Ain Diab Extension,https://www.mubawab.ma/fr/pa/8273115/magnifique-villa-%C3%A0-vendre-%C3%A0-ain-diab-extension,"5 400 000 DH Magnifique villa à vendre à Ain Diab Extension Ain Diab Extension, Casablanca 278 m² 5 Pièces Jardin Ascenseur Piscine Concierge Antenne parabolique Climatisation Sécurité Cuisine équipée Anfa Heaven, projet d’exception signé Anfa Realties, est idéalement situé à Ain Diab Extension, à proximité immédiate du Morocco Mall. Cette résidence fermée et sécurisée offre un environnement paisible où élégance et confort se rencontrent. Elle propose trois typologies de villas aux volumes généreux, conçues pour offrir un art de vivre unique, dans lequel chaque détail a été pensé pour le bien-être des résidents. Au cœur du projet, plus... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Appartement à l'achat à Nozha Aïn Sebaâ. Surface de 88 m²,1 006 770 DH,1006770.0,88.0,11440.57,4.0,3.0,2.0,,https://www.mubawab.ma/fr/pa/8148181/appartement-%C3%A0-l-achat-%C3%A0-nozha-a%C3%AFn-seba%C3%A2-surface-de-88-m%C2%B2,"1 006 770 DH Appartement à l'achat à Nozha Aïn Sebaâ. Surface de 88 m² Aïn Sebaâ, Casablanca 77 m² 4 Pièces 3 Chambres 2 Salles de bains Jardin Terrasse Garage Ascenseur Concierge Façade extérieure Salon Marocain Salon européen Antenne parabolique Climatisation Sécurité Cuisine équipée Four Opportunité unique pour cet appartement à vendre. Prix 1 060 000 DH. 3 chambres, 2 salles de bains, 88 m². 4 pièces. Moins d'un an. Type de sol: Carrelage. Résidence sécurisée. Superbe salon marocain et antenne parabolique. Cet appartement est en vente à Aïn Sebaâ. Profitez d'une belle terrasse. Dispose également d'un ascenseur et d'un garage. Appréciez le confort de la climatisation. La résidence dispose également d'un service de concierge. ... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Appartement à vendre à Ain Diab Extension. 3 belles chambres,3 100 000 DH,3100000.0,217.0,14285.71,,3.0,3.0,,https://www.mubawab.ma/fr/pa/8273100/appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-3-belles-chambres,"3 100 000 DH Appartement à vendre à Ain Diab Extension. 3 belles chambres Ain Diab Extension, Casablanca 217 m² 3 Chambres 3 Salles de bains Anfa Heaven, projet résidentiel signé Anfa Realties, est idéalement situé à Ain Diab Extension, à seulement 2 km du Morocco Mall. Cette résidence fermée et sécurisée offre un cadre de vie paisible, alliant confort, élégance et sérénité. Le projet propose trois typologies d’appartements, pensées pour répondre à différents styles de vie : - Rez-de-jardin : des appartements ouverts sur des jardins privatifs, offrant intimité, luminosité et une con... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Evergreen,2 249 500 DH,2249500.0,133.0,16913.53,,3.0,2.0,,https://www.mubawab.ma/fr/p/4466/evergreen,"Projet · 20 biens immobiliers IMMOBILIER NEUF Evergreen Californie, Casablanca evergreen - quand la nature s’invite chez vous une résidence d’exception au cœur de californie, casablanca evergreen est bien plus qu’un projet immobilier : c’est une expérience de vie unique, pensée 3 Chambres 2 Salles de bains 133 m² 2 249 500 DH 133 m² 2 249 500 DH 96 m² 1 639 000 DH 100 m² 1 705 000 DH 95 m² 1 622 500 DH 3 Chambres 100 m² 1 705 000 DH Haut standing En cours de construction Livraison: mai 2027 En savoir plus"
mubawab,vente,Casablanca,2,Appartement duplex vue dégagée 129 m,1 595 000 DH,1595000.0,129.0,12364.34,8.0,2.0,3.0,,https://www.mubawab.ma/fr/a/8338415/appartement-duplex-vue-d%C3%A9gag%C3%A9e-129-m,"1 595 000 DH Appartement duplex vue dégagée 129 m Beauséjour, Casablanca 129 m² 8 Pièces 2 Chambres 3 Salles de bains Terrasse Garage Ascenseur Concierge Chambre rangement Meublé Façade extérieure Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes À vendre – Magnifique duplex neuf à Beauséjour Situé dans le quartier prisé de Beauséjour, ce superbe duplex neuf occupe les 4ᵉ et 5ᵉ étages d’un immeuble moderne de cinq niveaux. Baigné de lumière grâce à son orientation sud-ouest, il bénéficie également d’une vue dégagée, offrant un cadre de vie agréable et serein. Le bien se compose de : Un salon spacieux et lumineux Deux chambres, dont une suite parentale Trois salles de bains modernes De... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Dernière Opportunité à saisir: Nouveau projet de Studios ave...,1 150 000 DH,1150000.0,42.0,27380.95,4.0,,1.0,,https://www.mubawab.ma/fr/a/7928281/derni%C3%A8re-opportunit%C3%A9-%C3%A0-saisir-nouveau-projet-de-studios-avec-espace-vert-et-salle-de-sport-%C3%A0-ghautier-livraison-dans-quelques-mois-plus-que-quelques-unit%C3%A9es,"1 150 000 DH Dernière Opportunité à saisir: Nouveau projet de Studios ave... Gauthier, Casablanca 42 m² 4 Pièces 1 Ch. 1 Salle de bain Jardin Terrasse Garage Ascenseur Vue sur mer Vue sur les montagnes Piscine Concierge Chambre rangement Meublé Façade extérieure Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes Dernière opportunité à saisir ! Studios Neufs Haut Standing – Quartier Gauthier, Casablanca Best House Real Estate vous propose un projet exceptionnel de studios en plein cœur du très prisé quartier Gauthier, à Casablanca. Livraison prévue : Janvier 2026 Superficies disponibles : de 42 m² à 109 m², avec terrasse ou balcon Place de parking titrée incluse Finitions haut de gamme : • Marbre dans les pièces principales • Revêt... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Studios Haut Standing à Quartier des Hôpitaux Possibilité de...,800 000 DH,800000.0,30.0,26666.67,6.0,,2.0,,https://www.mubawab.ma/fr/a/8105051/studios-haut-standing-%C3%A0-quartier-des-h%C3%B4pitaux-possibilit%C3%A9-de-profiter-de-l%E2%80%99aide-au-logement-%E2%80%93-casablanca,"800 000 DH Studios Haut Standing à Quartier des Hôpitaux Possibilité de... Les Hôpitaux, Casablanca 30 m² 6 Pièces 1 Ch. 2 Salles de bains Jardin Terrasse Garage Ascenseur Concierge Chambre rangement Meublé Façade extérieure Salon Marocain Salon européen Antenne parabolique Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Four Studios Haut Standing – Quartier des Hôpitaux, Casablanca Profitez de l’aide au logement disponible ! Best House Real Estate vous présente un nouveau projet immobilier situé à 1 min du tramway et du Bd Abdelmoumen — au cœur du quartier des Hôpitaux. Superficies disponibles (avec parking titré) : ️ 30 m² ️ 38 m² ️ 48 m² ️ 54 m² ️ 60 m² Finitions haut standing : ️ Marbre dans toutes les pièces ️ Revêtements muraux en bois massif ️ Terrasse ou ba... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Appartement rénové 115m² Bourgogne,2 000 000 DH,2000000.0,115.0,17391.3,5.0,2.0,2.0,,https://www.mubawab.ma/fr/a/8328387/appartement-r%C3%A9nov%C3%A9-115m%C2%B2-bourgogne,"2 000 000 DH Appartement rénové 115m² Bourgogne Bourgogne Ouest, Casablanca 115 m² 5 Pièces 2 Chambres 2 Salles de bains Garage Ascenseur Concierge Salon Marocain Antenne parabolique Climatisation Cuisine équipée À vendre bel appartement rénové de 115 m², situé au 2ᵉ étage dans un immeuble avec ascenseur et parking. Il se compose de : • 2 chambres • Séjour (possibilité d’une 3ᵉ chambre) • Grand salon • Cuisine • 2 salles de bain Emplacement idéal, proche de toutes commodités : supermarché, cliniques, hammam, terrain d’athlétisme, salle de sport, écoles… tout est accessible en 2 à 5 minutes. Prix : 2.000.000 DH Intermédiaires s’abstenir... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Heaven Beach,800 000 DH,800000.0,,,,,,,https://www.mubawab.ma/fr/p/3602/heaven-beach,"À partir de 800 000 DH IMMOBILIER NEUF Heaven Beach profitant d’un emplacement inspirant quiétude et sérénité, sur un front de mer dégagé, heaven beach est votre adresse pour savourer les moments de détente et de calme tout au long de l’année. un projet Sidi Rahal, Sidi Rahal Haut standing Finalisé En savoir plus"
mubawab,vente,Casablanca,2,Villa à vendre à Hay Haddaouia ain chock. 6 belles chambres...,5 300 000 DH,5300000.0,250.0,21200.0,13.0,6.0,4.0,,https://www.mubawab.ma/fr/a/8325901/villa-%C3%A0-vendre-%C3%A0-hay-haddaouia-ain-chock-6-belles-chambres-jardin-et-terrasse,"5 300 000 DH Villa à vendre à Hay Haddaouia ain chock. 6 belles chambres... Hay Haddaouia, Casablanca 250 m² 13 Pièces 6 Chambres 4 Salles de bains Jardin Terrasse Garage Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Cuisine équipée Réfrigérateur Four Micro-ondes Villa 250m2. Bâtis 125m2. Possibilité de la vendre meublée. Prix négociable Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Superbe appartement à vendre à Aïn Sebaâ. Superficie 80 m²,1 180 000 DH,1180000.0,80.0,14750.0,,,,vendre à Aïn Sebaâ,https://www.mubawab.ma/fr/pa/8296574/superbe-appartement-%C3%A0-vendre-%C3%A0-a%C3%AFn-seba%C3%A2-superficie-80-m%C2%B2,"1 180 000 DH Superbe appartement à vendre à Aïn Sebaâ. Superficie 80 m² Aïn Sebaâ, Casablanca 80 m² Affaire à saisir pour cet appartement à vendre. Prix 1 180 000 DH. Surface du bien : 80 m². Venez découvrir cet appartement à vendre à Aïn Sebaâ, Casablanca Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Un 99m2 neuf à vendre en plein Casablanca,1 269 360 DH,1269360.0,99.0,12821.82,4.0,,,vendre en plein Casablanca Hay Hassani,https://www.mubawab.ma/fr/pa/7990231/un-99m2-neuf-%C3%A0-vendre-en-plein-casablanca,"1 269 360 DH Un 99m2 neuf à vendre en plein Casablanca Hay Hassani, Casablanca 99 m² 4 Pièces Climatisation Cuisine équipée Four Missimi Living un nouveau standard de confort en plein cœur de la ville de Casablanca. Situé au quartier de Hay Hassani, à 2 pas de Marjane et à 6 min de la station du tramway, ce projet unique incarne l'alliance parfaite entre design moderne, prestations de standing et cadre de vie raffiné. Chaque détail du projet Missimi Living a été soigneusement pensé pour offrir un cadre de vie incomparable. L’architecture contemporaine et élégante est... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Superbe appartement à vendre. Superficie 81 m²,1 531 000 DH,1531000.0,81.0,18901.23,3.0,2.0,1.0,,https://www.mubawab.ma/fr/pa/8299843/superbe-appartement-%C3%A0-vendre-superficie-81-m%C2%B2,"1 531 000 DH Superbe appartement à vendre. Superficie 81 m² Riviera, Casablanca 81 m² 3 Pièces 2 Chambres 1 Salle de bain Pekorino est un projet résidentiel intimiste actuellement en cours de construction, situé au cœur du quartier prisé de Riviera à Casablanca. Conçu comme une résidence à taille humaine, le projet comprendra 38 appartements, offrant à ses futurs résidents un cadre de vie calme, confidentiel et parfaitement maîtrisé. L’architecture du projet se caractérise par un style contemporain et élégant, avec des lignes modernes et des volumes équilibrés, p... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Appartement à l'achat à Les Hôpitaux. 1 chambre,Prix à consulter,,29.0,,1.0,1.0,1.0,,https://www.mubawab.ma/fr/pa/8205065/appartement-%C3%A0-l-achat-%C3%A0-les-h%C3%B4pitaux-1-chambre,"Prix à consulter Appartement à l'achat à Les Hôpitaux. 1 chambre Les Hôpitaux, Casablanca 29 m² 1 Pièce 1 Ch. 1 Salle de bain Garage Ascenseur Concierge Sécurité Cuisine équipée Ne laissez pas passer cet appartement à vendre. 1 salle de bains, 29 m². 1 Pièces. 1 chambre. Projet neuf. Idéal si vous souhaitez acheter un appartement à Les Hôpitaux. La résidence dispose de places de Parking et d'un ascenseur. Sécurité assurée. Programmez dès maintenant votre visite pour cet appartement d'exception à Casablanca. Cuisine bien équipée. Prestation de conciergerie Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,Appartement à vendre. Surface de 85 m²,650 000 DH,650000.0,85.0,7647.06,4.0,3.0,1.0,,https://www.mubawab.ma/fr/pa/8299918/appartement-%C3%A0-vendre-surface-de-85-m%C2%B2,"650 000 DH Appartement à vendre. Surface de 85 m² Sidi Moumen, Casablanca 85 m² 4 Pièces 3 Chambres 1 Salle de bain Le projet El Menzeh s’inscrit dans une vision moderne de l’habitat urbain, en proposant un ensemble harmonieux de commerces de proximité et d’appartements de moyen standing, conçus pour répondre aux besoins des familles et des investisseurs à la recherche d’un excellent rapport qualité-prix. Éligible au Nouveau Programme d’Aide au Logement, El Menzeh représente une opportunité idéale pour accéder à la propriété dans des conditions avantageuses... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,2,"En Vente Appartements 2 chambres à partir de 2,25 MDH et et...",2 180 000 DH,2180000.0,86.0,25348.84,7.0,2.0,3.0,,https://www.mubawab.ma/fr/a/8233976/en-vente-appartements-2-chambres-%C3%A0-partir-de-2-25-mdh-et-et-3-chambres-%C3%A0-partir-de-3-15-mdhs-%E2%80%93-r%C3%A9sidence-haut-standing-avec-espaces-verts-au-c%C5%93ur-de-casablanca,"2 180 000 DH En Vente Appartements 2 chambres à partir de 2,25 MDH et et... Bourgogne Est, Casablanca 86 m² 7 Pièces 2 Chambres 3 Salles de bains Jardin Terrasse Garage Ascenseur Piscine Concierge Chambre rangement Façade extérieure Salon Marocain Salon européen Antenne parabolique Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Four Best House Real Estate vous propose un programme immobilier haut standing idéalement situé au cœur de Casablanca, au sein d’une résidence fermée et sécurisée offrant un cadre de vie unique entre nature, confort et élégance. Les atouts du projet : • Espaces verts et zones de détente • Salle de sport haut de gamme, spa & kids club • Balcons et terrasses privatives • Place de parking titrée & box de rangement Nos offres exclusives : • Appar... Contacter Appelez WhatsApp"
