category,osm_id,osm_type,name,subtype,lat,lon,address,city,phone,website,dist_motorway_m,dist_primary_m,dist_secondary_m,road_accessibility_score
transports_diffus,474996258,node,Clinique Val Anfa,bus_stop,33.5901365,-7.6530259,,,,,9190.0,439.0,14.0,0.477
transports_diffus,760382902,node,Terminus Tit Mellil,bus_stop,33.550973,-7.4861668,,,,,1431.0,234.0,616.0,0.426
transports_diffus,760382956,node,Groupe Zina,bus_stop,33.5541823,-7.478627,,,,,1290.0,783.0,16.0,0.473
transports_diffus,796509414,node,,parking,33.5959558,-7.678301,,,,,9764.0,478.0,74.0,0.377
transports_diffus,1122269283,node,Angle Oum Rabia/Naciri,bus_stop,33.5611302,-7.6693453,,,,,5850.0,1776.0,7.0,0.488
transports_diffus,1123540162,node,Terminus Mosquée Ferrara,bus_stop,33.5550639,-7.6857267,,,,,5412.0,1854.0,7.0,0.488
transports_diffus,1129440771,node,St-Vélodrome,bus_stop,33.5904918,-7.646068,,,,,9303.0,274.0,14.0,0.477
transports_diffus,1129440800,node,Vélodrome,bus_stop,33.5883744,-7.6451825,,,,,9053.0,27.0,10.0,0.757
transports_diffus,1130779580,node,Hassan II,bus_stop,33.5825027,-7.6239147,,,,,7915.0,97.0,0.0,0.645
transports_diffus,1130782943,node,Mers Sultan,bus_stop,33.5853397,-7.6162409,,,,,7716.0,245.0,0.0,0.5
transports_diffus,1246675430,node,,parking,33.5998733,-7.6176299,,,,,9139.0,112.0,277.0,0.621
transports_diffus,1246675487,node,,parking,33.6003187,-7.6179842,,,,,9198.0,91.0,335.0,0.654
transports_diffus,1261487479,node,Pasteur,bus_stop,33.5741377,-7.6256766,,,,,7063.0,1041.0,8.0,0.487
transports_diffus,1326431614,node,Lotissement Saklia,bus_stop,33.565401,-7.6941894,,,,,6753.0,573.0,15.0,0.475
transports_diffus,1414114263,node,Derb Kabir,bus_stop,33.5723367,-7.5954791,,,,,5461.0,122.0,15.0,0.605
transports_diffus,1414545740,node,IPUT,bus_stop,33.5597248,-7.6009332,,,,,4608.0,166.0,4.0,0.534
transports_diffus,1414545752,node,Koréa,bus_stop,33.5617479,-7.5984382,,,,,4629.0,8.0,129.0,0.787
transports_diffus,1414604443,node,Café Idouar Ice,bus_stop,33.5339099,-7.6128934,,,,,2491.0,16.0,109.0,0.774
transports_diffus,1414604460,node,Renault Qods,bus_stop,33.5348742,-7.6097557,,,,,2544.0,20.0,179.0,0.768
transports_diffus,1414604473,node,Pharmacie Omaria,bus_stop,33.5365367,-7.6018545,,,,,2484.0,137.0,369.0,0.581
transports_diffus,1414604477,node,École Bab Andalou,bus_stop,33.5367652,-7.606317,,,,,2641.0,23.0,546.0,0.763
transports_diffus,1415476513,node,Mekanssa,bus_stop,33.5328541,-7.5842987,,,,,1423.0,847.0,4.0,0.493
transports_diffus,1415476689,node,Café Achkid,bus_stop,33.5409688,-7.580021,,,,,1761.0,37.0,12.0,0.741
transports_diffus,1415538924,node,Oilibya (Mohammed VI),bus_stop,33.5465372,-7.5843855,,,,,2495.0,3.0,137.0,0.795
transports_diffus,1416772849,node,Hay El Masjid,bus_stop,33.5623115,-7.6072607,,,,,5222.0,9.0,77.0,0.786
transports_diffus,1416772853,node,Hay El Masjid,bus_stop,33.562539,-7.6072768,,,,,5241.0,6.0,72.0,0.79
transports_diffus,1416772901,node,Pharmacie Aicha,bus_stop,33.5634163,-7.6012699,,,,,4938.0,152.0,7.0,0.557
transports_diffus,1447932135,node,Rond Point Merchich,bus_stop,33.4529122,-7.5207928,,,,,1147.0,59.0,9.0,0.706
transports_diffus,1464276480,node,Shell شل,fuel,33.593057,-7.598525,,,,,7662.0,335.0,17.0,0.472
transports_diffus,1464579523,node,Shell شل,fuel,33.5892298,-7.5965419,,,,,7199.0,199.0,34.0,0.482
transports_diffus,1464579563,node,Oilibya,fuel,33.5880813,-7.6037302,Rue des Quinconces,Casablanca,,,7365.0,28.0,10.0,0.755
transports_diffus,1464579595,node,Oilibya,fuel,33.5888428,-7.5973879,Rue Mohammed ben radi slaoui,,,,7189.0,126.0,10.0,0.598
transports_diffus,1503506294,node,Municipalité Tit Mellil,bus_stop,33.5557689,-7.4825011,,,,,1077.0,397.0,17.0,0.472
transports_diffus,1503506780,node,Municipalité Tit Mellil,bus_stop,33.5556105,-7.4826614,,,,,1093.0,385.0,17.0,0.472
transports_diffus,1539081452,node,Dar Haj Moussa,bus_stop,33.5495664,-7.4626657,,,,,2075.0,2340.0,13.0,0.478
transports_diffus,1540572730,node,,parking,33.5411958,-7.6502933,,,,,4012.0,371.0,68.0,0.387
transports_diffus,1540882839,node,H.E.M.,bus_stop,33.5305254,-7.6220581,,,,,2276.0,0.0,737.0,0.8
transports_diffus,1625065538,node,Musée Alsa,bus_stop,33.5789091,-7.6349892,,,,,7767.0,71.0,30.0,0.686
transports_diffus,1690522679,node,SGS,bus_stop,33.6235931,-7.5058625,,,,,4812.0,903.0,13.0,0.478
transports_diffus,1690657889,node,Arrondissement Police Qods,bus_stop,33.6162427,-7.4976096,,,,,4289.0,8.0,203.0,0.787
transports_diffus,1690658394,node,Marjane Aïn Sbaâ,bus_stop,33.5958294,-7.5301296,,,,,4546.0,298.0,12.0,0.48
transports_diffus,1690658869,node,Espace La Pause,bus_stop,33.5619985,-7.5723909,,,,,3637.0,360.0,9.0,0.485
transports_diffus,1693979552,node,Mosquée Lalla Asma,bus_stop,33.5748701,-7.5396214,,,,,3180.0,0.0,67.0,0.8
transports_diffus,1693979808,node,Bata,bus_stop,33.5854096,-7.5776184,,,,,6190.0,7.0,143.0,0.789
transports_diffus,1693979871,node,Sté. Sinfa,bus_stop,33.5693545,-7.5185152,,,,,1625.0,34.0,210.0,0.746
transports_diffus,1693979873,node,Mosquée Lalla Asma,bus_stop,33.5746656,-7.5395217,,,,,3156.0,0.0,73.0,0.8
transports_diffus,1695164414,node,Groupe Scolaire Anoual,bus_stop,33.5710989,-7.5792515,,,,,4777.0,28.0,6.0,0.755
transports_diffus,1700506828,node,Mandarouna,bus_stop,33.5293758,-7.617311,,,,,2027.0,18.0,652.0,0.771
transports_diffus,1746196117,node,École Bab Andalou,bus_stop,33.5365576,-7.6062172,,,,,2617.0,27.0,548.0,0.757
transports_diffus,1746196131,node,Sports Plazza,bus_stop,33.5458982,-7.6315263,,,,,4193.0,516.0,15.0,0.475
transports_diffus,1746196157,node,Sports Plazza,bus_stop,33.5459237,-7.6317683,,,,,4205.0,512.0,18.0,0.47
transports_diffus,1746921480,node,TotalEnergies,fuel,33.5974373,-7.6290061,,,,,9501.0,308.0,20.0,0.467
transports_diffus,1746923047,node,Somap,fuel,33.59609,-7.6309387,,,,,9492.0,262.0,27.0,0.455
transports_diffus,1755434121,node,Hay El Falah,bus_stop,33.5590385,-7.5501294,,,,,2411.0,253.0,11.0,0.482
transports_diffus,1755434160,node,Mosquée Bab Taouba,bus_stop,33.5683304,-7.524751,,,,,1834.0,290.0,11.0,0.482
transports_diffus,1838270426,node,Terminus El Mzabyine,bus_stop,33.5138406,-7.5883425,,,,,292.0,2211.0,782.0,0.708
transports_diffus,1838270432,node,Mandarouna,bus_stop,33.529392,-7.616933,,,,,2022.0,14.0,617.0,0.778
transports_diffus,1848117149,node,Café Haouzia,bus_stop,33.5632807,-7.5698567,,,,,3658.0,101.0,12.0,0.638
transports_diffus,1848411624,node,,parking,33.5776238,-7.7050576,,,,,8392.0,51.0,51.0,0.718
transports_diffus,1848422166,node,Showroom,bus_stop,33.6010602,-7.5407293,,,,,5638.0,324.0,254.0,0.282
transports_diffus,1848544441,node,L'Academie,bus_stop,33.5695167,-7.6679942,,,,,6783.0,942.0,20.0,0.467
transports_diffus,1849432507,node,Lahraouienne,bus_stop,33.5468819,-7.530464,,,,,342.0,2407.0,6.0,0.658
transports_diffus,1849432556,node,Collège El Youssi,bus_stop,33.5559872,-7.5360594,,,,,1465.0,1281.0,5.0,0.492
transports_diffus,1849432558,node,Collège El Youssi,bus_stop,33.5560998,-7.5359102,,,,,1467.0,1279.0,4.0,0.493
transports_diffus,1849433210,node,Arrondissement Salam,bus_stop,33.5862342,-7.4823092,,,,,2272.0,575.0,7.0,0.488
transports_diffus,1849433213,node,Arrondissement Salam,bus_stop,33.5862659,-7.4819759,,,,,2271.0,549.0,10.0,0.483
transports_diffus,1849433331,node,Bureau Police Anassi,bus_stop,33.5901787,-7.4939772,,,,,2800.0,448.0,9.0,0.485
transports_diffus,1849433378,node,Anassi,bus_stop,33.5918386,-7.490219,,,,,2963.0,643.0,19.0,0.468
transports_diffus,1849519895,node,Sté. Les Assfa,bus_stop,33.567759,-7.5117565,,,,,1153.0,8.0,421.0,0.787
transports_diffus,1849822573,node,Atlanta Sport,bus_stop,33.539806,-7.6813272,,,,,3672.0,1140.0,10.0,0.483
transports_diffus,1849822677,node,Riad Oulfa,bus_stop,33.5541952,-7.7006942,,,,,5851.0,1654.0,8.0,0.487
transports_diffus,1849822869,node,Rond Point Morocco Mall,bus_stop,33.5707889,-7.7009285,,,,,7542.0,11.0,321.0,0.782
transports_diffus,1849890123,node,Shell Abdelkrim Elkhattabi,bus_stop,33.5871698,-7.6478248,,,,,8956.0,7.0,39.0,0.789
transports_diffus,1853230601,node,Angle Sidi Al Khadir/Boutaleb,bus_stop,33.5720188,-7.6879879,,,,,7285.0,14.0,59.0,0.778
transports_diffus,1853230690,node,École Sidi Abderrahmane,bus_stop,33.5753672,-7.7013959,,,,,8029.0,0.0,359.0,0.8
transports_diffus,1865067683,node,Groupe Zina,bus_stop,33.5543782,-7.4785264,,,,,1269.0,787.0,16.0,0.473
transports_diffus,1873948804,node,Café Route Andalouss,bus_stop,33.5310601,-7.6196516,,,,,2260.0,0.0,804.0,0.8
transports_diffus,1932875143,node,Mosquée de Lissasfa - AT,bus_stop,33.5344559,-7.6703936,,,,,2889.0,68.0,6.0,0.691
transports_diffus,1936060936,node,Tarik El Khir,bus_stop,33.6086681,-7.4962746,,,,,4561.0,52.0,12.0,0.717
transports_diffus,1945407440,node,Carr. Schneider,bus_stop,33.564363,-7.6677953,,,,,6210.0,1470.0,36.0,0.44
transports_diffus,2009477171,node,Taxi Stand,taxi,33.589486,-7.5915429,,,,,7062.0,290.0,33.0,0.445
transports_diffus,2074641629,node,,parking,33.5674047,-7.4683205,,,,,41.0,1364.0,455.0,0.959
transports_diffus,2074641741,node,,parking,33.5675115,-7.4713353,,,,,42.0,1092.0,618.0,0.958
transports_diffus,2126803379,node,Cité Plateau,bus_stop,33.5682371,-7.6364285,,,,,6672.0,284.0,12.0,0.48
transports_diffus,2135428292,node,Préfecture Ain Chock,bus_stop,33.5233964,-7.6517343,,,,,2276.0,996.0,13.0,0.478
transports_diffus,2135428324,node,Mediouna,bus_stop,33.4580942,-7.5171434,,,,,992.0,243.0,444.0,0.411
transports_diffus,2135428343,node,,fuel,33.4575282,-7.5218118,R315,,,,821.0,38.0,210.0,0.739
transports_diffus,2135428347,node,Abattoir,bus_stop,33.5500663,-7.5503171,,,,,1540.0,1033.0,9.0,0.485
transports_diffus,2138248673,node,Gare Routière 2,bus_stop,33.5759173,-7.589856,,,,,5594.0,248.0,4.0,0.493
transports_diffus,2139416372,node,APAEI,bus_stop,33.5803722,-7.6319787,,,,,7857.0,199.0,10.0,0.483
transports_diffus,2146499640,node,Afriquia,fuel,33.5212361,-7.5574575,,,,,1034.0,57.0,57.0,0.709
transports_diffus,2161256820,node,Doha,bus_stop,33.590813,-7.5172968,,,,,3390.0,451.0,10.0,0.483
transports_diffus,2161260949,node,Anapec SM,bus_stop,33.5811085,-7.5438121,,,,,3973.0,221.0,7.0,0.488
transports_diffus,2186506135,node,Pâtisserie La Pensée,bus_stop,33.5796985,-7.6540502,,,,,8030.0,136.0,13.0,0.582
transports_diffus,2186506441,node,Café Bouchiki,bus_stop,33.5716111,-7.6760754,,,,,7049.0,484.0,12.0,0.48
transports_diffus,2186528781,node,Sté. Sinfa,bus_stop,33.5694926,-7.5184343,,,,,1635.0,35.0,205.0,0.744
transports_diffus,2187370052,node,Hay Idrissia,bus_stop,33.5662821,-7.5882764,,,,,4556.0,16.0,64.0,0.774
transports_diffus,2187370068,node,Centre Feminin,bus_stop,33.5620145,-7.6021018,,,,,4870.0,8.0,100.0,0.787
transports_diffus,2187370276,node,Clinique Abdelmoumen,bus_stop,33.5700463,-7.6261151,,,,,6622.0,663.0,7.0,0.488
transports_diffus,2187447291,node,École Elanouar,bus_stop,33.5233784,-7.6627567,,,,,1741.0,202.0,16.0,0.477
transports_diffus,2187447307,node,Pharmacie Ouaadoudi,bus_stop,33.5266816,-7.6614428,,,,,2128.0,363.0,12.0,0.48
transports_diffus,2187451040,node,Dar Lhamra,bus_stop,33.5709366,-7.6705505,,,,,6943.0,696.0,15.0,0.475
transports_diffus,2207627589,node,Daouliz,bus_stop,33.6028359,-7.6594495,,,,,10522.0,43.0,9.0,0.731
transports_diffus,2238332220,node,PTT Chouhada,bus_stop,33.5865769,-7.5670072,,,,,5829.0,436.0,0.0,0.5
transports_diffus,2238332295,node,Mosquée Hay Mohammadi,bus_stop,33.586202,-7.5653797,,,,,5691.0,463.0,8.0,0.487
transports_diffus,2238747184,node,Résidence Fady,bus_stop,33.5522529,-7.5526839,,,,,1864.0,707.0,28.0,0.453
transports_diffus,2242811586,node,Terminus Hay Salam,bus_stop,33.5451001,-7.6730159,,,,,4088.0,1038.0,8.0,0.487
transports_diffus,2243125110,node,Maâti Bensaleh,bus_stop,33.5724618,-7.6079597,,,,,6111.0,894.0,43.0,0.428
transports_diffus,2244969139,node,El Hank,bus_stop,33.6029363,-7.6540132,,,,,10586.0,444.0,12.0,0.48
transports_diffus,2245014368,node,St-Vélodrome,bus_stop,33.5902645,-7.6461026,,,,,9280.0,252.0,13.0,0.478
transports_diffus,2249521485,node,Anapec SM,bus_stop,33.5812203,-7.5435828,,,,,3972.0,219.0,10.0,0.483
transports_diffus,2387487893,node,Préfecture Ain Chock,bus_stop,33.5233712,-7.651524,,,,,2287.0,992.0,20.0,0.467
transports_diffus,2422407726,node,Renault Qods,bus_stop,33.5352233,-7.6097475,,,,,2581.0,3.0,191.0,0.795
transports_diffus,2422411466,node,Hôtel Ibis,bus_stop,33.5359445,-7.6390241,,,,,3611.0,26.0,81.0,0.758
transports_diffus,2422411488,node,Hôtel Ibis,bus_stop,33.5358088,-7.639334,,,,,3604.0,24.0,85.0,0.762
transports_diffus,2428391495,node,Derb Foukara,bus_stop,33.5665175,-7.6074807,,,,,5575.0,445.0,11.0,0.482
transports_diffus,2428391666,node,TotalEnergies,fuel,33.5825408,-7.6021553,Boulevard Moulay Idriss I,Casablanca,,,6753.0,34.0,13.0,0.746
transports_diffus,2428391681,node,,fuel,33.5827681,-7.6039363,,,,,6856.0,20.0,118.0,0.768
transports_diffus,2428391692,node,TotalEnergies,fuel,33.5835667,-7.5981966,,,,,6686.0,101.0,67.0,0.638
transports_diffus,2428391732,node,,fuel,33.5869146,-7.5949272,,,,,6904.0,35.0,35.0,0.744
transports_diffus,2428391734,node,Shell شل,fuel,33.5876079,-7.598817,Boulevard Youssef Ben Tachfine,,,,7117.0,30.0,30.0,0.752
transports_diffus,2428391736,node,,fuel,33.5880346,-7.602086,,,,,7291.0,53.0,23.0,0.715
transports_diffus,2428391774,node,Oilibya,fuel,33.5948903,-7.6037693,Boulevard Al Moqawama,Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,,,8045.0,16.0,152.0,0.774
transports_diffus,2428391775,node,station total alamal,fuel,33.5951462,-7.5944075,Boulevard Emile Zola,,,,7743.0,242.0,31.0,0.448
transports_diffus,2428391777,node,شل,fuel,33.5963947,-7.5986993,Avenue Pasteur,,,,8012.0,27.0,329.0,0.757
transports_diffus,2428404622,node,,fuel,33.5284272,-7.6797646,,,,,2441.0,38.0,416.0,0.739
transports_diffus,2428404642,node,,fuel,33.5470132,-7.7442477,,,,,7502.0,28.0,1032.0,0.755
transports_diffus,2508629561,node,TotalEnergies,fuel,33.5992711,-7.6352132,,,,,9974.0,325.0,24.0,0.46
transports_diffus,2551780103,node,Résidence Al Khayr,bus_stop,33.534748,-7.7245836,,,,,5248.0,1039.0,46.0,0.423
transports_diffus,2551780354,node,Errahma,bus_stop,33.5362346,-7.7256015,,,,,5433.0,1039.0,237.0,0.105
transports_diffus,2561299498,node,,parking,33.5439484,-7.6404068,,,,,4414.0,133.0,132.0,0.587
transports_diffus,2561299642,node,,parking,33.5447129,-7.6389799,,,,,4410.0,287.0,70.0,0.383
transports_diffus,2585734365,node,Cté Police Bernoussi,bus_stop,33.6028023,-7.51987,,,,,4674.0,53.0,25.0,0.715
transports_diffus,2676240398,node,Terminus Riad El Oulfa 3,bus_stop,33.5494586,-7.7045713,,,,,5503.0,1265.0,9.0,0.485
transports_diffus,2880345530,node,Somap Bouskoura,fuel,33.5076307,-7.6313093,,,,,397.0,148.0,34.0,0.603
transports_diffus,2880504228,node,Résidence El Baida Qods,bus_stop,33.6143681,-7.4877762,,,,,3559.0,267.0,3.0,0.495
transports_diffus,2941139197,node,Centre de Santé SMJ,bus_stop,33.5801214,-7.5441767,,,,,3900.0,318.0,80.0,0.367
transports_diffus,2951687867,node,,fuel,33.5460644,-7.5840928,Boulevard Mohammed VI,,,,2437.0,21.0,197.0,0.766
transports_diffus,2951687949,node,,fuel,33.5454093,-7.5835536,Boulevard Mohammed VI,,,,2349.0,30.0,284.0,0.752
transports_diffus,2951688088,node,Mekanssa,bus_stop,33.53265,-7.5841642,,,,,1398.0,845.0,17.0,0.472
transports_diffus,2951688143,node,Afriquia,fuel,33.5627036,-7.5934349,,,,,4444.0,21.0,327.0,0.766
transports_diffus,2951711842,node,Afriquia,fuel,33.572145,-7.5977452,,,,,5547.0,28.0,27.0,0.755
transports_diffus,2956576622,node,Spécial Aluminium,bus_stop,33.5433069,-7.685002,,,,,4154.0,1651.0,7.0,0.488
transports_diffus,2956576658,node,Jnane louz (Terminus),bus_stop,33.5324575,-7.6997562,,,,,3622.0,236.0,389.0,0.422
transports_diffus,3049255889,node,Chefchaouni,bus_stop,33.6213362,-7.5111244,,,,,5335.0,823.0,10.0,0.483
transports_diffus,3049351940,node,Noor City,bus_stop,33.5763812,-7.530499,,,,,2874.0,356.0,604.0,0.23
transports_diffus,3049352057,node,محطة افريقيا,fuel,33.5885145,-7.4987502,,,,,2603.0,24.0,33.0,0.762
transports_diffus,3118803983,node,Winxo,fuel,33.5934905,-7.5821275,,,,,7180.0,527.0,24.0,0.46
transports_diffus,3162331143,node,Jaouharat Tit Mellil,bus_stop,33.5479057,-7.4576483,,,,,2369.0,2837.0,13.0,0.478
transports_diffus,3227963331,node,Station d'essence Shell,fuel,33.6016747,-7.6331732,,,,,10109.0,447.0,15.0,0.475
transports_diffus,3284828969,node,Café Kyoto,bus_stop,33.5391892,-7.599752,,,,,2699.0,16.0,44.0,0.774
transports_diffus,3284898224,node,Clinique CNSS Inara,bus_stop,33.5405567,-7.5968109,,,,,2747.0,11.0,218.0,0.782
transports_diffus,3302459595,node,Parking Hôtel Restaurant West Atlantic,parking,33.5678603,-7.7097813,,,,,7572.0,73.0,277.0,0.683
transports_diffus,3330956949,node,,fuel,33.5101583,-7.6081449,,,,,40.0,358.0,757.0,0.96
transports_diffus,3424903239,node,Espace Sportif Yasmina,bus_stop,33.5390661,-7.5776037,,,,,1455.0,18.0,67.0,0.771
transports_diffus,3519820897,node,Résidence El Hadika,bus_stop,33.6031941,-7.5294032,,,,,5156.0,5.0,70.0,0.792
transports_diffus,3525295871,node,Hay Raja,bus_stop,33.5762073,-7.5493217,,,,,3854.0,60.0,21.0,0.704
transports_diffus,3528650437,node,Groupe 3 Hay Moulay Rachid,bus_stop,33.5650954,-7.5426524,,,,,2553.0,107.0,561.0,0.629
transports_diffus,3552376725,node,Derb Milan,bus_stop,33.5707233,-7.5809792,,,,,4778.0,13.0,112.0,0.779
transports_diffus,3665631183,node,La Pompe Diesel (77),fuel,33.5947842,-7.5873788,,,,,7515.0,326.0,61.0,0.398
transports_diffus,3715436035,node,Résidences Alassil,bus_stop,33.5930932,-7.5617293,,,,,6028.0,793.0,7.0,0.488
transports_diffus,3769564809,node,Ouad Dahab,bus_stop,33.5410172,-7.5731713,,,,,1418.0,465.0,12.0,0.48
transports_diffus,3769570872,node,Mosquée Ain Choc,bus_stop,33.5537127,-7.6000154,,,,,4077.0,490.0,4.0,0.493
transports_diffus,3827124148,node,Café Latino,bus_stop,33.5375007,-7.5859531,,,,,1921.0,572.0,4.0,0.493
transports_diffus,3827124150,node,RTM Âin Choc,bus_stop,33.5390379,-7.5829258,,,,,1814.0,381.0,8.0,0.487
transports_diffus,3827124151,node,Café Achkid,bus_stop,33.5407872,-7.5799161,,,,,1740.0,41.0,19.0,0.734
transports_diffus,3827124153,node,Jamila,bus_stop,33.5421261,-7.5797374,,,,,1843.0,21.0,17.0,0.766
transports_diffus,3827124155,node,Café Souria,bus_stop,33.5462618,-7.5640589,,,,,1730.0,651.0,3.0,0.495
transports_diffus,3827124156,node,Café Souria,bus_stop,33.5463835,-7.5642339,,,,,1749.0,630.0,7.0,0.488
transports_diffus,3827125857,node,Stade Tissima,bus_stop,33.5443591,-7.5621147,,,,,1463.0,928.0,1.0,0.498
transports_diffus,3827125884,node,Lydec Dar Touzani,bus_stop,33.5492729,-7.5872452,,,,,2898.0,8.0,43.0,0.787
transports_diffus,3827125887,node,Cinéma Sahra,bus_stop,33.5511143,-7.599214,,,,,3832.0,736.0,8.0,0.487
transports_diffus,3827125889,node,Marché Ain Choc,bus_stop,33.5471336,-7.5972014,,,,,3409.0,712.0,16.0,0.473
transports_diffus,3827126009,node,Café 2000,bus_stop,33.5415663,-7.5938757,,,,,2721.0,33.0,6.0,0.747
transports_diffus,3827126010,node,Belrhazidecor,bus_stop,33.5391219,-7.5928031,,,,,2437.0,240.0,6.0,0.49
transports_diffus,3827126012,node,Koréa Sebata,bus_stop,33.5523798,-7.5696686,,,,,2544.0,145.0,4.0,0.568
transports_diffus,3827126014,node,4ème Arrondissement,bus_stop,33.5567705,-7.5724309,,,,,3087.0,692.0,29.0,0.452
transports_diffus,3827126018,node,Lycée Alidrissi,bus_stop,33.5568004,-7.5850871,,,,,3483.0,418.0,7.0,0.488
transports_diffus,3827126019,node,Carr. Benmsick,bus_stop,33.5575449,-7.5792818,,,,,3335.0,703.0,6.0,0.49
transports_diffus,3827126022,node,Zone Urbaine 16 Ben Msick,bus_stop,33.5545144,-7.5874494,,,,,3379.0,339.0,7.0,0.488
transports_diffus,3827126023,node,Lycée Ibn Hazem,bus_stop,33.5632036,-7.5771758,,,,,3879.0,306.0,3.0,0.495
transports_diffus,3843048973,node,Terminus Tacharouk,bus_stop,33.5698943,-7.5224308,,,,,1864.0,74.0,6.0,0.682
transports_diffus,3843048974,node,Terminus Tacharouk,bus_stop,33.5700144,-7.5226367,,,,,1885.0,68.0,18.0,0.691
transports_diffus,3843048975,node,Faculté de Ben M'Sick,bus_stop,33.5661775,-7.5431134,,,,,2664.0,41.0,434.0,0.734
transports_diffus,3843048976,node,Faculté de Ben M'Sick,bus_stop,33.5663329,-7.5421486,,,,,2609.0,24.0,447.0,0.762
transports_diffus,3843048984,node,Hay Chifa,bus_stop,33.5719494,-7.5847248,,,,,5013.0,277.0,2.0,0.497
transports_diffus,3843048985,node,Hay Chifa,bus_stop,33.5720431,-7.5852276,,,,,5038.0,303.0,1.0,0.498
transports_diffus,3843048995,node,Pharmacie Andalouss,bus_stop,33.5541723,-7.6032477,,,,,4336.0,353.0,12.0,0.48
transports_diffus,3843048998,node,Bin Lmdoun,bus_stop,33.5566226,-7.6007988,,,,,4351.0,158.0,5.0,0.547
transports_diffus,3843049008,node,Hay Lmasjid 2,bus_stop,33.5618492,-7.6043433,,,,,4996.0,5.0,104.0,0.792
transports_diffus,3843049012,node,Clinique Dar Salam,bus_stop,33.562095,-7.6187917,,,,,5651.0,7.0,398.0,0.789
transports_diffus,3843049013,node,Clinique Dar Salam,bus_stop,33.5618943,-7.618808,,,,,5628.0,9.0,401.0,0.786
transports_diffus,3843049014,node,Villa Des Lilas,bus_stop,33.5593863,-7.6298009,,,,,5547.0,11.0,50.0,0.782
transports_diffus,3843049020,node,Cité de l'Air,bus_stop,33.5692326,-7.6617853,,,,,6781.0,1149.0,17.0,0.472
transports_diffus,3843049026,node,Ain Diab,bus_stop,33.5917031,-7.6766878,,,,,9280.0,16.0,16.0,0.774
transports_diffus,3843049027,node,Peugeot Rapide,bus_stop,33.5776176,-7.6721547,,,,,7690.0,13.0,114.0,0.779
transports_diffus,3843049028,node,Lycée Ibn Tofail,bus_stop,33.5848356,-7.6394398,,,,,8514.0,234.0,13.0,0.478
